nCount_RNA,nFeature_RNA,percent.mt,cellType
28835,4705,9.74163343159355,Superficial conjunctiva epithelium
17089,3575,6.77628884077477,Limbal fibroblasts
27026,5219,9.26145193517354,Limbal Niche
33026,5517,3.75158965663417,Limbal fibroblasts
24729,4532,3.40086538072708,Corneal stroma
20012,3600,9.47931241255247,Basal conjuctiva epithelium
15753,3567,8.08734844156669,Basal conjuctiva epithelium
13993,2461,8.90445222611306,Basal conjuctiva epithelium
24679,4600,7.35037886462174,Corneal wing cells
18925,3987,5.16248348745046,Corneal stroma keratocytes
13165,2829,7.86175465248766,Basal conjuctiva epithelium
20788,4269,9.23609774870117,Corneal basal and suprabasal cells
4489,1567,4.96769881933615,Corneal stroma
2319,1095,1.37990513152221,Limbal fibroblasts
15336,3471,2.69953051643192,Corneal stroma
12751,2963,8.29738844012234,Basal conjuctiva epithelium
26755,3916,5.56157727527565,Corneal wing cells
14772,3350,4.1429731925264,Corneal stroma
12898,3204,2.53527678709877,Corneal stroma
25553,4289,2.19935036981959,Corneal wing cells
23928,3942,6.16850551654965,Transit amplifying cells
13996,2981,8.57387825092884,Basal conjuctiva epithelium
3966,1465,7.48865355521936,Corneal stroma keratocytes
4060,1194,7.63546798029557,Immune cells I
16928,4257,8.89650283553875,Corneal basal and suprabasal cells
20236,3755,5.14923898003558,Corneal epithelial superficial cells
24045,4292,9.60282803077563,Basal conjuctiva epithelium
17748,3914,9.36443542934415,Basal conjuctiva epithelium
19383,3896,8.98209771449208,Basal conjuctiva epithelium
7954,2510,5.25521750062861,Corneal stroma keratocytes
4736,1863,6.37668918918919,Basal conjuctiva epithelium
9401,3248,5.09520263801723,Limbal Niche
20956,4082,4.64783355602214,Corneal stroma keratocytes
36918,5504,9.75134080936129,Corneal basal and suprabasal cells
20737,3833,9.25881275015673,Basal conjuctiva epithelium
15552,4301,8.19187242798354,Corneal stroma keratocytes
35232,5498,2.63396911898274,Corneal stroma
19460,4070,9.56320657759507,Superficial conjunctiva epithelium
35038,5478,3.56184713739369,Superficial conjunctiva epithelium
2372,1041,7.88364249578415,Corneal stroma keratocytes
21918,4369,3.58609362168081,Corneal stroma keratocytes
15550,3672,8.43729903536977,Corneal epithelial superficial cells
15869,3443,5.11689457432731,Corneal stroma keratocytes
18537,3528,6.94826563090036,Basal conjuctiva epithelium
15817,3297,9.59094645002213,Basal conjuctiva epithelium
24071,4371,8.14673258277596,Corneal wing cells
15550,3466,7.80064308681672,Basal conjuctiva epithelium
18127,3819,9.67617366359574,Corneal basal and suprabasal cells
24897,5249,8.79222396272643,Limbal Niche
2206,1059,1.94922937443336,Basal conjuctiva epithelium
10347,2569,6.09838600560549,Corneal stroma
15713,3809,9.38713167440972,Corneal basal and suprabasal cells
40720,5536,6.16404715127701,Corneal wing cells
32274,5413,6.59973972857409,Limbal fibroblasts
11455,3083,3.9022261021388,Corneal stroma keratocytes
11066,2989,4.59063799024038,Corneal stroma keratocytes
19259,4088,8.84781141284594,Superficial conjunctiva epithelium
28860,5398,3.61746361746362,Conjunctival endothelium
4672,1418,6.91352739726027,Corneal stroma keratocytes
21144,4061,9.52043132803632,Corneal basal and suprabasal cells
3698,1289,3.19091400757166,Corneal stroma keratocytes
24160,4590,3.33609271523179,Corneal stroma keratocytes
19443,3898,4.58262613794168,Corneal stroma keratocytes
7431,2232,4.73691293231059,Corneal stroma keratocytes
16176,3441,3.99357072205737,Limbal fibroblasts
118981,8458,9.1913834982056,Limbal Niche
19314,3771,8.17023920472196,Corneal basal and suprabasal cells
3138,1224,8.41300191204589,Corneal stroma keratocytes
5762,2008,7.35855605692468,Transit amplifying cells
9215,3008,6.84753119913185,Corneal basal and suprabasal cells
4055,1193,6.9790382244143,Immune cells II
17952,3540,2.45098039215686,Corneal stroma
11601,2655,6.31842082579088,Corneal stroma
29770,4746,7.19516291568693,Corneal wing cells
19095,4405,8.45247446975648,Corneal basal and suprabasal cells
7867,1759,6.96580653362146,Immune cells I
30280,5314,8.46433289299868,Limbal Niche
15991,3404,9.19892439497217,Basal conjuctiva epithelium
26633,4709,4.48315998948673,Superficial conjunctiva epithelium
16168,3185,8.84463137060861,Basal conjuctiva epithelium
4825,1602,5.59585492227979,Basal conjuctiva epithelium
3691,1306,6.50230289894338,Immune cells II
19790,3151,7.21071248105104,Basal conjuctiva epithelium
40284,5340,6.83894350114189,Transit amplifying cells
23201,4751,3.39209516831171,Corneal stroma keratocytes
8775,1595,6.02849002849003,Immune cells I
18593,3948,3.05491313935352,Corneal stroma
2620,1092,2.74809160305344,Superficial conjunctiva epithelium
22383,4652,3.89581378724925,Superficial conjunctiva epithelium
18489,4213,7.1772405213911,Corneal basal and suprabasal cells
7316,2250,9.99179879715692,Superficial conjunctiva epithelium
16986,3606,8.26563051925115,Corneal wing cells
25070,4509,8.58795372955724,Limbal Niche
6163,2160,4.13759532695116,Limbal fibroblasts
11482,2937,4.99912907159031,Corneal stroma
9039,2333,3.63978316185419,Corneal stroma
79433,7834,9.53633880125389,Corneal basal and suprabasal cells
6230,2049,8.68378812199037,Corneal stroma keratocytes
32363,4733,7.28300837376016,Basal conjuctiva epithelium
22131,4279,2.385793683069,Corneal stroma keratocytes
30458,4787,9.49175914373892,Basal conjuctiva epithelium
10239,2232,2.48071100693427,Immune cells I
18187,4186,5.811843624567,Basal conjuctiva epithelium
15786,3674,9.33105283162296,Basal conjuctiva epithelium
21468,3804,6.51667598285821,Corneal wing cells
17361,3638,7.96037094637406,Limbal Niche
20164,4343,7.65721087085896,Corneal basal and suprabasal cells
14365,3148,2.06056387051862,Corneal stroma
3426,1310,1.31348511383538,Basal conjuctiva epithelium
14946,2904,8.28984343637094,Basal conjuctiva epithelium
21580,4336,9.29101019462465,Corneal basal and suprabasal cells
30516,4897,7.97614366234107,Limbal Niche
6826,1843,6.72428948139467,Immune cells I
2834,1137,2.75229357798165,Superficial conjunctiva epithelium
19182,3606,6.69377541445105,Transit amplifying cells
6611,2145,3.35803963091817,Corneal stroma keratocytes
17142,3605,2.71846925679617,Corneal stroma
42107,5267,5.97050371672169,Limbal Niche
7695,2260,3.06692657569851,Corneal stroma
16662,3322,9.56067698955708,Basal conjuctiva epithelium
17590,3545,9.60204661739625,Basal conjuctiva epithelium
2961,1368,2.36406619385343,Corneal stroma keratocytes
6697,1923,8.57100194116769,Basal conjuctiva epithelium
21429,4233,7.76051145643754,Limbal superficial  cells
10463,2996,6.04033260059256,Limbal Niche
16474,3546,9.54837926429525,Limbal superficial  cells
39973,4809,8.71838490981412,Corneal wing cells
23340,4286,4.23736075407027,Corneal stroma
10218,2357,2.90663534938344,Corneal stroma keratocytes
19076,3826,2.83078213461942,Corneal stroma
10633,2958,3.2352111351453,Corneal stroma keratocytes
13474,3427,3.94834496066498,Corneal stroma keratocytes
12088,3096,7.10622104566512,Transit amplifying cells
16768,3862,6.95968511450382,Superficial conjunctiva epithelium
41353,5673,3.12431988005707,Corneal stroma keratocytes
7269,2246,6.19067271976888,Limbal Niche
9510,3011,5.96214511041009,Corneal epithelial superficial cells
23367,4636,7.53626909744512,Corneal basal and suprabasal cells
97326,7094,6.84298132051045,Basal conjuctiva epithelium
22744,4644,8.56489623637003,Limbal Niche
23757,4104,3.29166140505956,Corneal epithelial superficial cells
14741,3057,2.32684349772743,Limbal fibroblasts
5966,2255,9.53737847804224,Corneal stroma keratocytes
19736,3630,5.94852047020673,Transit amplifying cells
22235,3461,4.90218124578367,Basal conjuctiva epithelium
29175,4733,8.46272493573265,Limbal Niche
18853,3798,4.89577255609187,Corneal stroma keratocytes
28858,4377,9.06854251853905,Basal conjuctiva epithelium
17646,3918,6.55105973025048,Basal conjuctiva epithelium
19466,4016,6.81187711907942,Transit amplifying cells
43310,6224,7.33779727545602,Corneal basal and suprabasal cells
3833,1581,4.30472214975215,Corneal stroma keratocytes
21730,4404,6.47031753336401,Corneal basal and suprabasal cells
15694,2867,8.69121957435963,Quiescent LSCs
17563,3948,9.50293230085976,Limbal Niche
22225,4128,9.06186726659168,Limbal Niche
18149,3552,9.41649677668191,Basal conjuctiva epithelium
21348,4170,2.28592842420836,Corneal stroma
20136,3744,3.86869288835916,Corneal stroma
12288,3237,7.03938802083333,Superficial conjunctiva epithelium
43978,5572,9.65482741370685,Limbal Niche
17643,3643,7.71977554837613,Transit amplifying cells
9318,3590,8.36016312513415,Corneal basal and suprabasal cells
3769,1825,1.3531440700451,Corneal stroma keratocytes
16531,3220,3.18794991228601,Corneal basal and suprabasal cells
14466,3860,9.33222729158026,Corneal basal and suprabasal cells
18755,3525,8.17382031458278,Basal conjuctiva epithelium
18468,3710,2.17673814165042,Corneal stroma
19268,4355,4.78513597674901,Corneal stroma keratocytes
4441,1320,8.4890790362531,Corneal stroma
19367,3985,9.76403160014458,Corneal basal and suprabasal cells
17752,3708,2.05047318611987,Corneal stroma
17985,3277,6.9557964970809,Transit amplifying cells
29946,4333,5.24944900821479,Corneal wing cells
30300,4040,8.34323432343234,Basal conjuctiva epithelium
16868,3401,7.52904908702869,Basal conjuctiva epithelium
21292,4310,3.40973135449934,Corneal stroma keratocytes
17262,3394,4.76190476190476,Quiescent LSCs
25394,4820,8.17515948649287,Corneal basal and suprabasal cells
30038,5400,2.31040681803049,Corneal stroma keratocytes
17853,4133,9.45499355850557,Corneal epithelial superficial cells
6778,2375,7.45057539097079,Limbal fibroblasts
9902,3059,5.00908907291456,Basal conjuctiva epithelium
21142,4533,7.89896887711664,Corneal basal and suprabasal cells
17262,3559,3.13984474568416,Corneal stroma
16177,3515,4.29004141682636,Corneal stroma
17862,3381,8.97435897435897,Transit amplifying cells
16455,4084,9.40747493163172,Corneal basal and suprabasal cells
12910,2987,4.55460883036406,Corneal stroma
23262,4258,4.69005244604935,Limbal superficial  cells
18649,4090,6.07003056464154,Corneal epithelial superficial cells
15566,3711,4.05370679686496,Corneal stroma keratocytes
15796,3282,2.08280577361357,Corneal stroma keratocytes
38315,5703,8.2187132976641,Corneal basal and suprabasal cells
11782,2896,6.34017993549482,Corneal stroma keratocytes
86833,8384,9.16356684670574,Limbal Niche
8552,2702,9.84565014031805,Corneal epithelial superficial cells
18533,4166,3.30221766578536,Corneal stroma keratocytes
23290,4593,9.45040790038643,Corneal basal and suprabasal cells
25632,4783,5.6023720349563,Limbal Niche
25136,4106,6.51257161043921,Transit amplifying cells
24856,4363,5.5238171869971,Basal conjuctiva epithelium
15477,3494,7.44976416618208,Corneal wing cells
6088,1799,7.34231274638633,Transit amplifying cells
19867,4385,2.86404590527005,Corneal stroma
15120,3447,6.6005291005291,Superficial conjunctiva epithelium
42071,6029,7.14981816453139,Limbal Niche
24242,4396,6.90537084398977,Limbal Niche
20311,4004,7.94150952685737,Transit amplifying cells
16811,3754,4.31265242995658,Corneal stroma keratocytes
21015,4096,8.79847727813467,Limbal superficial  cells
15939,3435,8.2878474182822,Basal conjuctiva epithelium
10183,2816,3.86919375429638,Corneal stroma keratocytes
14913,3273,2.40059008918393,Corneal stroma
23567,4515,9.34781686256206,Limbal Niche
3588,1350,1.72798216276477,Corneal basal and suprabasal cells
25948,4057,7.00632033297364,Basal conjuctiva epithelium
25197,4338,7.85807834265984,Basal conjuctiva epithelium
6382,2502,2.8204324663115,Corneal stroma keratocytes
15159,3368,3.57543373573455,Corneal stroma keratocytes
22139,4569,7.41225890961651,Limbal superficial  cells
8610,2418,8.58304297328688,Conjunctival endothelium
25386,4622,3.4585992279209,Corneal stroma keratocytes
2455,1251,5.66191446028513,Corneal stroma keratocytes
46702,6688,7.93542032461137,Limbal Niche
7727,2171,6.18610068590656,Corneal stroma keratocytes
23376,4783,3.71321013004791,Corneal stroma keratocytes
11438,2484,6.27732121000175,Transit amplifying cells
18767,3915,7.16683540256834,Corneal basal and suprabasal cells
26627,4771,9.99737108949562,Limbal Niche
11312,3151,8.21251768033946,Limbal Niche
21567,3796,8.67529095377197,Basal conjuctiva epithelium
42080,5039,8.17965779467681,Basal conjuctiva epithelium
47551,6137,8.45408088157978,Limbal Niche
7209,2136,8.17034262727147,Corneal stroma
21981,4140,6.66939629680178,Corneal epithelial superficial cells
2255,1012,3.41463414634146,Corneal basal and suprabasal cells
23090,4193,9.70116933737549,Basal conjuctiva epithelium
5579,1406,5.64617314930991,Corneal stroma keratocytes
22180,4408,3.48512173128945,Corneal stroma keratocytes
34317,5065,6.37293469708891,Corneal wing cells
24072,4374,7.08291791292788,Limbal superficial  cells
12953,3090,4.98726163823053,Limbal fibroblasts
20893,3927,3.23074714019049,Corneal stroma
18275,3156,8.76607387140903,Basal conjuctiva epithelium
6357,1884,3.22479156834985,Limbal Niche
14160,3554,2.11158192090395,Limbal fibroblasts
17208,3607,4.14342166434217,Corneal stroma
7401,2148,7.30982299689231,Limbal Niche
16284,3459,8.64038319823139,Corneal basal and suprabasal cells
15468,3330,4.36384794414275,Corneal stroma
30260,4561,9.55717118307997,Basal conjuctiva epithelium
16557,3705,6.64371564897022,Basal conjuctiva epithelium
20933,4130,8.53676013949267,Corneal epithelial superficial cells
13394,3030,9.83276093773331,Basal conjuctiva epithelium
19883,3973,3.27415379972841,Corneal stroma
4815,1526,7.91277258566978,Basal conjuctiva epithelium
13586,3056,3.83482997203003,Corneal stroma
25870,4514,7.46810977966757,Basal conjuctiva epithelium
23390,4136,6.54125694741342,Basal conjuctiva epithelium
20521,4029,2.98231080356708,Corneal stroma
17495,3785,7.85367247785081,Corneal basal and suprabasal cells
8474,2422,8.49657776728818,Superficial conjunctiva epithelium
10438,2782,3.94711630580571,Corneal basal and suprabasal cells
3378,1111,2.75310834813499,Corneal stroma
27129,5280,4.74400088466217,Superficial conjunctiva epithelium
22872,4619,7.79118572927597,Corneal basal and suprabasal cells
18474,3577,6.92324347731948,Corneal wing cells
19778,4218,9.41450096066336,Superficial conjunctiva epithelium
18400,3967,3.82608695652174,Corneal stroma
43668,5964,5.3059448566456,Limbal superficial  cells
3204,1147,1.87265917602996,Corneal basal and suprabasal cells
17913,3622,8.86507006084966,Transit amplifying cells
12879,2818,8.77397313456014,Corneal basal and suprabasal cells
13423,3411,3.96334649482232,Corneal stroma keratocytes
29095,4999,7.63361402302801,Corneal wing cells
26603,4397,5.95797466451152,Basal conjuctiva epithelium
24679,4717,3.91831111471291,Corneal stroma keratocytes
3136,1317,1.97704081632653,Superficial conjunctiva epithelium
23513,4464,6.69416918300515,Limbal Niche
18331,4104,7.37002891277072,Limbal superficial  cells
16484,3617,9.50618781849066,Basal conjuctiva epithelium
16356,3073,8.71851308388359,Basal conjuctiva epithelium
9543,2413,3.58377868594782,Corneal stroma
26226,4501,8.32380080835812,Transit amplifying cells
27225,4711,2.41322314049587,Corneal stroma
18790,4019,7.9989356040447,Limbal superficial  cells
24044,4457,7.17434703044418,Basal conjuctiva epithelium
14470,3315,9.26053904630269,Basal conjuctiva epithelium
2716,1297,2.35640648011782,Superficial conjunctiva epithelium
3089,1144,2.16898672709615,Corneal stroma
18261,4293,7.55161272657576,Corneal basal and suprabasal cells
21814,4313,8.41202897221967,Limbal Niche
13450,3723,3.7546468401487,Corneal stroma keratocytes
3664,1005,4.23034934497817,Corneal epithelial superficial cells
16321,3451,6.49470007965198,Superficial conjunctiva epithelium
16692,3397,3.0972921159837,Corneal stroma
10411,2686,4.92748054941888,Corneal stroma keratocytes
14737,3106,7.29456470109249,Basal conjuctiva epithelium
17144,3679,8.03779748016799,Basal conjuctiva epithelium
16157,3612,8.52262177384415,Corneal wing cells
10944,2960,5.20833333333333,Corneal basal and suprabasal cells
14060,2516,9.89331436699858,Quiescent LSCs
15861,3168,3.99092112729336,Corneal stroma
23687,4047,7.78486089416135,Corneal wing cells
7062,2536,9.27499291985273,Corneal basal and suprabasal cells
18373,2966,7.52190714635607,Basal conjuctiva epithelium
19516,4312,8.95675343308055,Corneal basal and suprabasal cells
12672,2868,7.65467171717172,Basal conjuctiva epithelium
6473,2127,5.06720222462537,Corneal stroma keratocytes
27033,4437,6.01856989605297,Corneal wing cells
24190,4307,9.5824720959074,Limbal Niche
31122,5421,9.66518861255703,Limbal Niche
14028,3346,9.03906472768748,Superficial conjunctiva epithelium
34323,6002,9.16295195641407,Corneal basal and suprabasal cells
