nCount_RNA,nFeature_RNA,percent.mt,cellType
1134,545,7.2310405643739,Corneal epithelium
1202,625,8.23627287853577,Corneal epithelium
1073,524,10.4380242311277,Conjuctival epithelium
1035,529,10.5314009661836,Conjuctival epithelium
1079,573,13.0676552363299,Conjuctival epithelium
1663,833,7.03547805171377,Corneal epithelium
1572,757,10.2417302798982,Ocular epithelium
1317,591,6.68185269552012,Conjuctival epithelium
1199,575,9.42452043369475,Corneal epithelium
2091,861,6.02582496413199,Corneal epithelium
1363,704,8.95084372707263,Conjuctival epithelium
1865,873,10.7238605898123,Corneal epithelium
1162,588,10.4991394148021,Corneal epithelium
1714,821,8.63477246207701,Conjuctival epithelium
2033,1009,7.47663551401869,Conjuctival epithelium
1215,669,9.95884773662551,Conjuctival epithelium
3098,1124,7.06907682375726,Conjuctival epithelium
1409,675,7.66501064584812,Corneal epithelium
1091,530,8.43263061411549,Conjuctival epithelium
1050,504,13.5238095238095,Conjuctival epithelium
1064,577,9.3984962406015,Corneal epithelium
1084,593,10.3321033210332,Conjuctival epithelium
2305,980,8.32971800433839,Corneal epithelium
1086,581,10.036832412523,Corneal epithelium
1179,623,5.25869380831213,Conjuctival epithelium
1766,753,7.07814269535674,Conjuctival epithelium
1271,609,7.00236034618411,Conjuctival epithelium
1196,599,9.94983277591973,Ocular epithelium
1184,562,11.5709459459459,Conjuctival epithelium
1219,692,8.44954881050041,Corneal epithelium
1238,598,9.04684975767367,Corneal epithelium
1484,696,8.49056603773585,Conjuctival epithelium
1063,535,9.689557855127,Conjuctival epithelium
1213,595,8.16158285243199,Corneal epithelium
1175,635,7.14893617021277,Corneal epithelium
2074,855,9.64320154291225,Corneal epithelium
1112,562,9.89208633093525,Conjuctival epithelium
1435,635,6.68989547038328,Conjuctival epithelium
1211,653,9.90916597853014,Corneal epithelium
1445,681,11.2110726643599,Corneal epithelium
1016,558,9.84251968503937,Corneal epithelium
2051,916,10.2876645538762,Ocular epithelium
1755,889,6.60968660968661,Corneal epithelium
1200,642,9.66666666666667,Ocular epithelium
1132,628,8.30388692579505,Conjuctival epithelium
1292,595,6.34674922600619,Corneal epithelium
1048,560,6.96564885496183,Corneal epithelium
1106,610,9.49367088607595,Corneal epithelium
1576,726,13.007614213198,Limbal epithelium
1872,865,6.1965811965812,Corneal epithelium
1078,511,11.5027829313544,Conjuctival epithelium
1207,610,11.4333057166529,Corneal epithelium
1430,728,7.55244755244755,Ocular epithelium
3398,1176,7.7692760447322,Corneal epithelium
1503,677,8.05056553559548,Conjuctival epithelium
1099,608,9.28116469517743,Conjuctival epithelium
1345,683,5.72490706319703,Conjuctival epithelium
1155,605,9.43722943722944,Conjuctival epithelium
1241,626,7.41337630942788,Corneal epithelium
3253,1377,11.2818936366431,Ocular epithelium
1313,619,9.36785986290937,Ocular epithelium
2930,1181,9.04436860068259,Conjuctival epithelium
1363,672,6.01614086573734,Corneal epithelium
1080,575,10.8333333333333,Conjuctival epithelium
1340,663,7.53731343283582,Limbal epithelium
5670,1880,11.305114638448,Corneal epithelium
1056,590,8.61742424242424,Corneal epithelium
1088,612,7.72058823529412,Corneal epithelium
1398,733,6.79542203147353,Conjuctival epithelium
1406,662,14.2247510668563,Ocular epithelium
1372,701,7.21574344023324,Corneal epithelium
1122,597,8.37789661319073,Conjuctival epithelium
1482,719,11.8758434547908,Ocular epithelium
1263,580,9.73871733966746,Conjuctival epithelium
2002,964,10.3396603396603,Conjuctival epithelium
1103,574,7.61559383499547,Corneal epithelium
1220,588,12.7049180327869,Corneal epithelium
1348,735,8.08605341246291,Conjuctival epithelium
1326,677,8.06938159879336,Corneal epithelium
1218,629,8.12807881773399,Corneal epithelium
1217,611,5.17666392769104,Conjuctival epithelium
1025,548,9.17073170731707,Corneal epithelium
1036,556,6.46718146718147,Conjuctival epithelium
1456,722,8.58516483516484,Corneal epithelium
1155,659,6.58008658008658,Conjuctival epithelium
1031,527,9.69932104752667,Ocular epithelium
1089,547,7.71349862258953,Corneal epithelium
1122,633,7.39750445632799,Corneal epithelium
2453,896,12.6783530370974,Limbal epithelium
1271,601,7.39575137686861,Ocular epithelium
1204,657,8.22259136212624,Corneal epithelium
1214,598,9.06095551894563,Corneal epithelium
1271,660,6.13690007867821,Corneal epithelium
1517,770,6.26235992089651,Conjuctival epithelium
1166,549,7.80445969125214,Corneal epithelium
1301,655,8.60876249039201,Corneal epithelium
1027,541,8.37390457643622,Conjuctival epithelium
1255,595,8.52589641434263,Corneal epithelium
1817,875,10.4017611447441,Corneal epithelium
1787,847,6.99496362618914,Corneal epithelium
1963,958,6.01120733571065,Limbal epithelium
1516,717,4.94722955145119,Conjuctival epithelium
1071,608,5.60224089635854,Corneal epithelium
1221,628,9.5004095004095,Corneal epithelium
1001,523,7.79220779220779,Corneal epithelium
1241,646,6.84931506849315,Corneal epithelium
1231,653,8.69212022745735,Corneal epithelium
1362,734,7.04845814977974,Corneal epithelium
1089,580,11.6620752984389,Corneal epithelium
1087,598,8.00367985280589,Corneal epithelium
1642,756,10.5359317904994,Conjuctival epithelium
1042,511,14.1074856046065,Conjuctival epithelium
2622,1155,12.7002288329519,Conjuctival epithelium
1087,505,13.247470101196,Conjuctival epithelium
1221,602,7.6986076986077,Conjuctival epithelium
1115,563,11.2107623318386,Corneal epithelium
1288,670,6.98757763975155,Corneal epithelium
1245,640,9.07630522088353,Corneal epithelium
1023,532,6.45161290322581,Conjuctival epithelium
1013,580,7.89733464955577,Conjuctival epithelium
1547,787,12.2171945701357,Conjuctival epithelium
1111,602,9.99099909990999,Corneal epithelium
1306,696,14.854517611026,Ocular epithelium
1132,564,11.9257950530035,Conjuctival epithelium
1293,669,10.2861562258314,Corneal epithelium
1307,724,9.25784238714614,Corneal epithelium
4384,1585,9.10127737226277,Ocular epithelium
3987,1400,12.2146977677452,Ocular epithelium
1807,774,7.85832872163807,Corneal epithelium
1027,530,7.69230769230769,Corneal epithelium
1077,608,11.8848653667595,Corneal epithelium
1004,504,7.96812749003984,Conjuctival epithelium
1086,563,6.16942909760589,Conjuctival epithelium
1341,632,9.09768829231916,Conjuctival epithelium
1477,773,6.63507109004739,Corneal epithelium
1728,732,11.0532407407407,Corneal epithelium
1532,739,9.26892950391645,Corneal epithelium
1491,694,9.99329309188464,Ocular epithelium
1091,546,8.70760769935839,Ocular epithelium
1225,610,10.4489795918367,Conjuctival epithelium
1051,564,8.65842055185538,Corneal epithelium
1384,693,8.67052023121387,Conjuctival epithelium
15846,2862,8.1913416635113,Corneal epithelium
1086,612,11.1418047882136,Ocular epithelium
1156,555,9.94809688581315,Corneal epithelium
1271,653,5.74350904799371,Conjuctival epithelium
1207,569,12.4275062137531,Limbal epithelium
1230,665,8.3739837398374,Conjuctival epithelium
1010,572,6.23762376237624,Ocular epithelium
2367,919,7.01309674693705,Limbal epithelium
1141,602,9.64066608238387,Conjuctival epithelium
2061,871,10.2862688015526,Corneal epithelium
1095,624,7.76255707762557,Corneal epithelium
1292,590,6.11455108359133,Ocular epithelium
1084,556,12.0848708487085,Conjuctival epithelium
1056,551,7.29166666666667,Conjuctival epithelium
1634,804,9.36352509179927,Corneal epithelium
1097,631,6.74567000911577,Corneal epithelium
1598,724,12.8911138923655,Ocular epithelium
1174,638,10.221465076661,Corneal epithelium
1023,514,14.9560117302053,Ocular epithelium
1078,509,14.100185528757,Conjuctival epithelium
1057,566,8.79848628192999,Corneal epithelium
1341,663,7.00969425801641,Corneal epithelium
1117,609,8.1468218442256,Corneal epithelium
1409,625,12.91696238467,Conjuctival epithelium
1129,585,10.2745792736935,Corneal epithelium
1425,706,6.17543859649123,Conjuctival epithelium
1150,622,11.3913043478261,Corneal epithelium
2338,1108,4.31993156544055,Conjuctival epithelium
1044,580,10.1532567049808,Corneal epithelium
1153,600,8.67302688638335,Conjuctival epithelium
1263,654,9.26365795724466,Corneal epithelium
1389,682,13.4629229661627,Corneal epithelium
1519,751,5.85911784068466,Conjuctival epithelium
1046,552,10.8986615678776,Corneal epithelium
1474,655,8.41248303934871,Limbal epithelium
1063,535,10.7243650047037,Corneal epithelium
1230,609,10.650406504065,Conjuctival epithelium
1904,892,5.46218487394958,Corneal epithelium
1135,530,14.0969162995595,Ocular epithelium
1322,641,8.32072617246596,Conjuctival epithelium
2237,1043,6.97362539114886,Conjuctival epithelium
2190,1053,6.94063926940639,Corneal epithelium
1292,685,10.1393188854489,Corneal epithelium
1011,582,6.33036597428289,Conjuctival epithelium
1305,618,9.96168582375479,Corneal epithelium
1895,818,9.92084432717678,Conjuctival epithelium
1108,591,8.75451263537906,Corneal epithelium
1239,657,6.86037126715093,Conjuctival epithelium
2030,917,12.1674876847291,Conjuctival epithelium
1120,519,9.01785714285714,Limbal epithelium
1272,592,8.64779874213836,Limbal epithelium
1140,600,9.56140350877193,Corneal epithelium
1144,518,9.0034965034965,Conjuctival epithelium
2792,963,10.3510028653295,Conjuctival epithelium
1500,778,5.8,Conjuctival epithelium
2457,1130,5.6980056980057,Conjuctival epithelium
1566,690,7.47126436781609,Conjuctival epithelium
1504,693,10.5718085106383,Ocular epithelium
1075,533,10.2325581395349,Conjuctival epithelium
1664,922,4.32692307692308,Conjuctival epithelium
1266,715,8.45181674565561,Conjuctival epithelium
1197,559,7.85296574770259,Ocular epithelium
1712,856,9.75467289719626,Corneal epithelium
3365,1724,2.64487369985141,Ocular epithelium
1659,769,8.55937311633514,Corneal epithelium
8374,3161,0.89562932887509,Ocular epithelium
1274,604,12.87284144427,Conjuctival epithelium
1224,689,8.08823529411765,Conjuctival epithelium
1073,555,11.9291705498602,Conjuctival epithelium
1184,621,10.3040540540541,Conjuctival epithelium
1913,719,6.95243073706221,Conjuctival epithelium
1023,589,11.0459433040078,Conjuctival epithelium
1365,667,7.10622710622711,Conjuctival epithelium
1286,679,9.40902021772939,Corneal epithelium
1145,631,6.81222707423581,Corneal epithelium
1322,737,5.37065052950076,Conjuctival epithelium
1359,673,7.79985283296542,Corneal epithelium
4997,2276,4.00240144086452,Ocular epithelium
1653,712,7.92498487598306,Corneal epithelium
6221,1964,7.84439800675133,Ocular epithelium
1146,614,9.16230366492147,Corneal epithelium
1057,509,7.09555345316935,Conjuctival epithelium
2599,1091,4.00153905348211,Conjuctival epithelium
1201,583,9.74188176519567,Corneal epithelium
1294,597,10.8964451313756,Limbal epithelium
3092,1192,11.6752910737387,Ocular epithelium
1256,561,10.6687898089172,Conjuctival epithelium
2644,1095,8.85022692889561,Ocular epithelium
1628,816,5.22113022113022,Conjuctival epithelium
1641,729,11.7611212675198,Conjuctival epithelium
2065,795,12.5423728813559,Limbal epithelium
1136,598,7.83450704225352,Conjuctival epithelium
1146,577,10.1221640488656,Conjuctival epithelium
1389,732,8.35133189344852,Corneal epithelium
2006,942,8.87337986041874,Conjuctival epithelium
1238,613,13.9741518578352,Conjuctival epithelium
2505,864,7.02594810379242,Ocular epithelium
1177,617,6.28717077315208,Conjuctival epithelium
1425,698,7.29824561403509,Corneal epithelium
1018,542,14.2436149312377,Corneal epithelium
1039,514,9.14340712223292,Conjuctival epithelium
1191,547,10.831234256927,Conjuctival epithelium
1112,563,8.5431654676259,Corneal epithelium
1528,796,8.04973821989529,Conjuctival epithelium
1101,556,7.08446866485014,Corneal epithelium
1189,631,10.5971404541632,Corneal epithelium
1134,546,7.49559082892416,Corneal epithelium
1323,649,10.2040816326531,Conjuctival epithelium
1043,542,3.45158197507191,Conjuctival epithelium
1599,707,7.62976860537836,Corneal epithelium
1287,607,9.94560994560995,Conjuctival epithelium
1572,786,5.97964376590331,Corneal epithelium
1515,639,9.9009900990099,Conjuctival epithelium
1027,509,7.98442064264849,Conjuctival epithelium
2338,962,9.7519247219846,Conjuctival epithelium
1123,569,7.65805877114871,Conjuctival epithelium
1163,600,8.68443680137575,Corneal epithelium
1345,624,8.55018587360595,Corneal epithelium
1178,623,9.8471986417657,Corneal epithelium
1277,651,5.55990602975724,Corneal epithelium
1376,656,6.25,Corneal epithelium
1115,558,12.6457399103139,Conjuctival epithelium
1480,660,7.90540540540541,Conjuctival epithelium
1003,568,6.9790628115653,Corneal epithelium
1067,531,4.96719775070291,Conjuctival epithelium
1121,551,7.58251561106155,Corneal epithelium
1849,798,11.9524067063277,Limbal epithelium
1273,661,10.369206598586,Ocular epithelium
1385,631,11.7689530685921,Ocular epithelium
1198,612,6.67779632721202,Corneal epithelium
1067,559,7.21649484536082,Corneal epithelium
2158,983,8.89712696941613,Corneal epithelium
1303,717,13.6607828089025,Corneal epithelium
1561,706,6.66239590006406,Corneal epithelium
1261,609,9.51625693893735,Corneal epithelium
2749,1279,7.05711167697344,Corneal epithelium
6850,1838,8.61313868613139,Conjuctival epithelium
1032,588,12.015503875969,Corneal epithelium
1296,649,13.0401234567901,Conjuctival epithelium
2499,1100,10.4441776710684,Corneal epithelium
1076,600,9.29368029739777,Corneal epithelium
1030,569,10.6796116504854,Corneal epithelium
1326,647,9.72850678733032,Conjuctival epithelium
1157,569,10.5445116681072,Corneal epithelium
4221,1641,9.87917555081734,Conjuctival epithelium
1249,627,14.0912730184147,Ocular epithelium
3126,1262,7.54958413307742,Conjuctival epithelium
1497,723,5.21042084168337,Corneal epithelium
1050,602,5.90476190476191,Limbal epithelium
2379,1031,9.62589323245061,Conjuctival epithelium
1013,590,7.40375123395854,Corneal epithelium
1118,540,6.97674418604651,Corneal epithelium
1401,713,7.78015703069236,Corneal epithelium
1170,643,9.48717948717949,Corneal epithelium
2318,1021,5.69456427955134,Conjuctival epithelium
3381,1313,10.2336586808637,Ocular epithelium
1116,566,10.663082437276,Corneal epithelium
1137,624,7.9155672823219,Limbal epithelium
1320,561,10.3787878787879,Ocular epithelium
2666,1125,11.6654163540885,Conjuctival epithelium
1494,745,8.56760374832664,Corneal epithelium
1152,591,10.7638888888889,Corneal epithelium
1563,756,6.46193218170186,Corneal epithelium
1192,641,7.88590604026846,Corneal epithelium
1032,501,8.13953488372093,Conjuctival epithelium
1328,693,6.85240963855422,Corneal epithelium
1126,588,4.08525754884547,Limbal epithelium
1150,569,10.8695652173913,Conjuctival epithelium
1370,738,8.39416058394161,Corneal epithelium
1817,886,5.50357732526142,Conjuctival epithelium
1092,559,7.05128205128205,Corneal epithelium
1158,571,14.1623488773748,Conjuctival epithelium
1452,753,5.99173553719008,Corneal epithelium
1227,625,7.33496332518337,Conjuctival epithelium
1070,539,7.19626168224299,Corneal epithelium
1389,701,5.471562275018,Corneal epithelium
1187,650,9.01432181971356,Conjuctival epithelium
1720,796,6.80232558139535,Conjuctival epithelium
1743,776,9.12220309810671,Conjuctival epithelium
1371,711,6.12691466083151,Conjuctival epithelium
1175,571,10.6382978723404,Corneal epithelium
1182,642,8.46023688663283,Corneal epithelium
1383,692,6.4352856109906,Corneal epithelium
1641,675,10.2376599634369,Corneal epithelium
1277,661,8.61393891934221,Conjuctival epithelium
1254,593,5.26315789473684,Corneal epithelium
1232,629,11.6071428571429,Conjuctival epithelium
1087,519,10.3035878564857,Corneal epithelium
1720,801,8.43023255813953,Corneal epithelium
1044,607,10.4406130268199,Corneal epithelium
1293,615,11.1368909512761,Ocular epithelium
1416,670,10.5225988700565,Conjuctival epithelium
1056,533,8.80681818181818,Ocular epithelium
2466,929,6.77210056772101,Conjuctival epithelium
1060,539,10.7547169811321,Ocular epithelium
2079,855,7.88840788840789,Conjuctival epithelium
1300,627,5.30769230769231,Limbal epithelium
1293,638,10.8275328692962,Ocular epithelium
2560,1064,7.3828125,Conjuctival epithelium
1536,708,11.5234375,Conjuctival epithelium
1658,847,9.95174909529554,Conjuctival epithelium
1179,597,10.7718405428329,Corneal epithelium
1336,666,7.26047904191617,Corneal epithelium
1150,594,3.56521739130435,Conjuctival epithelium
1434,728,6.97350069735007,Corneal epithelium
1571,722,6.17441120305538,Ocular epithelium
2482,1053,10.958904109589,Conjuctival epithelium
1554,718,9.45945945945946,Ocular epithelium
1068,579,7.86516853932584,Conjuctival epithelium
1062,566,10.1694915254237,Corneal epithelium
1043,545,8.91658676893576,Corneal epithelium
2109,988,8.58226647700332,Corneal epithelium
1062,566,10.2636534839925,Conjuctival epithelium
5077,1784,11.7786094150089,Ocular epithelium
1134,558,8.81834215167548,Conjuctival epithelium
2194,1022,6.42661804922516,Limbal epithelium
1061,575,7.44580584354383,Corneal epithelium
1262,650,8.0824088748019,Conjuctival epithelium
1216,610,13.3223684210526,Ocular epithelium
1701,767,7.40740740740741,Ocular epithelium
1468,741,7.42506811989101,Corneal epithelium
1414,682,7.99151343705799,Conjuctival epithelium
1640,822,7.5,Corneal epithelium
5297,1423,9.49594109873513,Ocular epithelium
2409,965,12.2872561228726,Ocular epithelium
1079,511,12.0481927710843,Ocular epithelium
1660,752,13.2530120481928,Corneal epithelium
1157,600,10.5445116681072,Conjuctival epithelium
1440,727,6.25,Ocular epithelium
2427,981,4.32632880098888,Conjuctival epithelium
1186,582,12.141652613828,Ocular epithelium
1378,711,10.9579100145138,Corneal epithelium
1237,606,14.9555375909458,Conjuctival epithelium
1281,643,10.6947697111632,Conjuctival epithelium
1179,582,11.0262934690416,Corneal epithelium
2166,1060,8.21791320406279,Conjuctival epithelium
1189,651,7.06476030277544,Corneal epithelium
1080,515,8.24074074074074,Corneal epithelium
1111,563,6.48064806480648,Corneal epithelium
1081,567,9.80573543015726,Corneal epithelium
1023,576,6.94037145650049,Conjuctival epithelium
1401,640,14.9892933618844,Conjuctival epithelium
1071,578,6.44257703081232,Conjuctival epithelium
1252,664,7.66773162939297,Conjuctival epithelium
1045,528,8.51674641148325,Conjuctival epithelium
1078,548,7.60667903525046,Corneal epithelium
1932,814,11.6459627329193,Corneal epithelium
6569,1826,10.9149033338408,Limbal epithelium
1390,685,8.3453237410072,Corneal epithelium
1802,848,5.93784683684795,Corneal epithelium
1270,653,7.71653543307087,Conjuctival epithelium
1609,844,8.39030453697949,Corneal epithelium
1044,533,7.8544061302682,Conjuctival epithelium
1198,608,6.84474123539232,Corneal epithelium
1221,606,9.82800982800983,Corneal epithelium
1131,677,5.39345711759505,Corneal epithelium
1406,628,11.5931721194879,Ocular epithelium
1034,594,12.0889748549323,Conjuctival epithelium
1730,829,8.38150289017341,Corneal epithelium
1484,768,7.68194070080863,Corneal epithelium
1291,662,9.75987606506584,Corneal epithelium
1071,603,6.81605975723623,Corneal epithelium
2847,1200,8.64067439409905,Corneal epithelium
1150,625,6.52173913043478,Corneal epithelium
2913,1197,10.5732921386886,Conjuctival epithelium
1120,584,10.9821428571429,Conjuctival epithelium
4887,1707,12.0523838755883,Ocular epithelium
1899,890,6.10847814639284,Conjuctival epithelium
1048,530,7.91984732824427,Conjuctival epithelium
1286,689,12.597200622084,Ocular epithelium
3445,1530,2.23512336719884,Conjuctival epithelium
1122,587,10.6060606060606,Conjuctival epithelium
1555,779,8.10289389067524,Corneal epithelium
3594,1501,9.4045631608236,Conjuctival epithelium
1302,675,14.3625192012289,Corneal epithelium
1297,530,7.32459521973786,Corneal epithelium
7491,1817,7.47563743158457,Ocular epithelium
1617,830,9.09090909090909,Conjuctival epithelium
1093,572,9.60658737419945,Corneal epithelium
1386,685,9.66810966810967,Ocular epithelium
1478,707,9.40460081190798,Conjuctival epithelium
1752,790,11.1301369863014,Corneal epithelium
1974,904,10.1317122593718,Conjuctival epithelium
1067,561,8.4348641049672,Ocular epithelium
2326,963,8.6414445399828,Ocular epithelium
2877,1195,7.0212026416406,Conjuctival epithelium
4064,1216,8.80905511811024,Limbal epithelium
2379,732,10.3404791929382,Corneal epithelium
1467,716,10.838445807771,Ocular epithelium
1023,561,6.45161290322581,Conjuctival epithelium
1572,851,6.42493638676845,Conjuctival epithelium
1422,775,6.9620253164557,Conjuctival epithelium
1117,549,11.9068934646374,Corneal epithelium
1336,670,6.43712574850299,Corneal epithelium
1245,647,6.50602409638554,Corneal epithelium
6472,2056,14.4004944375773,Ocular epithelium
1498,778,7.47663551401869,Corneal epithelium
1536,798,6.57552083333333,Conjuctival epithelium
1715,841,10.0291545189504,Conjuctival epithelium
1088,618,3.21691176470588,Conjuctival epithelium
1189,610,13.5407905803196,Conjuctival epithelium
1452,755,8.60881542699724,Corneal epithelium
1352,618,12.3520710059172,Conjuctival epithelium
1797,942,3.50584307178631,Ocular epithelium
1081,569,11.1008325624422,Conjuctival epithelium
1316,570,7.14285714285714,Ocular epithelium
1426,606,14.2356241234222,Conjuctival epithelium
1023,524,14.2717497556207,Corneal epithelium
1114,529,9.96409335727109,Conjuctival epithelium
1913,938,9.04338734971249,Corneal epithelium
1603,769,2.74485339987523,Conjuctival epithelium
1066,525,13.5084427767355,Conjuctival epithelium
1174,533,10.4770017035775,Corneal epithelium
2609,1236,6.28593330778076,Conjuctival epithelium
1201,665,5.82847626977519,Corneal epithelium
1488,727,6.04838709677419,Limbal epithelium
1026,514,7.21247563352826,Corneal epithelium
1192,623,5.87248322147651,Corneal epithelium
1775,817,10.5915492957746,Corneal epithelium
2668,1200,7.94602698650675,Corneal epithelium
1047,516,9.26456542502388,Conjuctival epithelium
1070,546,12.0560747663551,Conjuctival epithelium
1022,570,6.65362035225049,Corneal epithelium
1136,542,7.65845070422535,Corneal epithelium
1235,655,8.98785425101214,Conjuctival epithelium
4018,1573,7.64061722249876,Corneal epithelium
2007,941,6.97558545092177,Limbal epithelium
1265,718,7.58893280632411,Conjuctival epithelium
2236,1119,6.48479427549195,Corneal epithelium
1012,508,11.7588932806324,Corneal epithelium
1498,673,12.0827770360481,Conjuctival epithelium
1059,569,7.45986779981114,Corneal epithelium
1523,737,8.86408404464872,Corneal epithelium
1315,665,7.68060836501901,Conjuctival epithelium
1160,632,9.05172413793103,Corneal epithelium
1076,579,8.92193308550186,Conjuctival epithelium
1078,606,8.62708719851577,Corneal epithelium
1338,728,5.82959641255605,Conjuctival epithelium
1025,510,13.1707317073171,Ocular epithelium
1183,612,6.84699915469146,Corneal epithelium
1200,610,5.58333333333333,Ocular epithelium
1713,837,10.2743724460012,Ocular epithelium
1203,635,7.81379883624273,Corneal epithelium
1162,591,6.97074010327022,Conjuctival epithelium
2235,912,8.90380313199105,Conjuctival epithelium
1068,596,7.86516853932584,Corneal epithelium
1069,564,10.8512628624883,Corneal epithelium
1801,743,9.88339811215991,Limbal epithelium
1603,757,5.92638802245789,Corneal epithelium
1044,545,7.08812260536398,Corneal epithelium
1901,836,8.20620725933719,Ocular epithelium
1381,685,7.38595220854453,Conjuctival epithelium
6105,2013,7.97706797706798,Corneal epithelium
1258,645,6.99523052464229,Corneal epithelium
1051,589,12.6546146527117,Conjuctival epithelium
1142,713,7.35551663747811,Conjuctival epithelium
1238,616,7.26978998384491,Corneal epithelium
1605,756,8.1619937694704,Corneal epithelium
2405,1075,6.86070686070686,Corneal epithelium
2419,1009,6.2422488631666,Corneal epithelium
1411,642,10.4181431608788,Corneal epithelium
1719,830,9.54043048283886,Ocular epithelium
1118,570,6.61896243291592,Limbal epithelium
1269,628,8.58944050433412,Conjuctival epithelium
1178,706,5.68760611205433,Conjuctival epithelium
1290,643,11.8604651162791,Corneal epithelium
1293,660,5.80046403712297,Corneal epithelium
1467,687,0.954328561690525,Conjuctival epithelium
1062,548,10.9227871939736,Conjuctival epithelium
2138,1015,7.8578110383536,Conjuctival epithelium
2058,918,6.41399416909621,Ocular epithelium
1176,670,7.99319727891157,Ocular epithelium
1009,552,7.82953419226957,Corneal epithelium
1602,736,6.17977528089888,Corneal epithelium
1261,688,5.23394131641554,Corneal epithelium
1059,552,11.1425873465534,Corneal epithelium
1433,713,8.37404047452896,Corneal epithelium
2654,1433,2.86360211002261,Corneal epithelium
1023,545,7.91788856304985,Conjuctival epithelium
3021,1251,5.62727573651109,Limbal epithelium
1857,909,9.10070005385029,Conjuctival epithelium
2455,1090,8.0244399185336,Ocular epithelium
1408,796,6.10795454545455,Limbal epithelium
1988,898,8.75251509054326,Corneal epithelium
1188,607,7.91245791245791,Conjuctival epithelium
1099,633,7.73430391264786,Corneal epithelium
1517,726,9.75609756097561,Conjuctival epithelium
2176,1056,6.89338235294118,Corneal epithelium
1511,769,7.87557908669755,Corneal epithelium
1002,505,11.5768463073852,Conjuctival epithelium
1700,762,8.05882352941176,Ocular epithelium
1900,883,9.47368421052632,Corneal epithelium
1306,635,5.7427258805513,Corneal epithelium
1589,698,7.36312146003776,Conjuctival epithelium
1054,567,7.21062618595825,Corneal epithelium
1079,602,7.50695088044486,Conjuctival epithelium
1073,506,9.31966449207829,Conjuctival epithelium
1128,540,9.21985815602837,Conjuctival epithelium
2085,903,8.10551558752998,Conjuctival epithelium
1166,617,9.94854202401372,Corneal epithelium
3138,1390,10.2294455066922,Ocular epithelium
1065,573,5.53990610328638,Corneal epithelium
1373,681,9.17698470502549,Corneal epithelium
1212,591,6.84818481848185,Corneal epithelium
1048,542,11.6412213740458,Conjuctival epithelium
1306,658,9.80091883614089,Corneal epithelium
1558,686,5.77663671373556,Conjuctival epithelium
1319,688,7.27824109173616,Conjuctival epithelium
1117,600,6.80393912264995,Ocular epithelium
1111,589,9.9009900990099,Corneal epithelium
7526,1845,9.08849322349189,Corneal epithelium
1277,644,7.90916209866876,Ocular epithelium
1539,609,9.74658869395711,Conjuctival epithelium
1330,690,8.19548872180451,Corneal epithelium
1281,589,8.82123341139735,Conjuctival epithelium
1893,873,7.71262546222927,Corneal epithelium
1280,649,11.953125,Ocular epithelium
1815,833,5.56473829201102,Conjuctival epithelium
1130,605,9.46902654867257,Corneal epithelium
2988,1291,9.00267737617135,Corneal epithelium
1196,619,6.93979933110368,Corneal epithelium
3682,1437,8.14774579033134,Conjuctival epithelium
1512,798,6.48148148148148,Corneal epithelium
1280,611,9.921875,Corneal epithelium
1360,656,8.01470588235294,Conjuctival epithelium
2279,1050,5.96752961825362,Corneal epithelium
1438,762,8.4144645340751,Corneal epithelium
1300,602,8,Corneal epithelium
1103,603,6.79963735267452,Conjuctival epithelium
1498,722,6.94259012016021,Conjuctival epithelium
1174,576,7.49574105621806,Conjuctival epithelium
1049,506,9.15157292659676,Conjuctival epithelium
1545,628,11.4563106796117,Conjuctival epithelium
2107,987,8.25818699572852,Conjuctival epithelium
1457,621,7.68702814001373,Conjuctival epithelium
1391,777,5.89503953989935,Conjuctival epithelium
1647,758,7.10382513661202,Ocular epithelium
1681,737,7.67400356930399,Conjuctival epithelium
1712,811,8.4696261682243,Ocular epithelium
1184,635,10.3885135135135,Corneal epithelium
3344,1325,10.9748803827751,Conjuctival epithelium
1103,648,7.61559383499547,Corneal epithelium
1262,641,6.57686212361331,Corneal epithelium
1073,569,6.61696178937558,Corneal epithelium
1277,621,9.55364134690681,Conjuctival epithelium
1082,545,10.9981515711645,Ocular epithelium
1145,573,13.1877729257642,Conjuctival epithelium
1346,684,7.80089153046062,Corneal epithelium
1094,619,6.94698354661792,Corneal epithelium
1080,509,12.6851851851852,Ocular epithelium
1196,627,7.35785953177258,Conjuctival epithelium
1905,853,7.55905511811024,Ocular epithelium
1255,683,8.52589641434263,Corneal epithelium
1938,906,9.18472652218782,Conjuctival epithelium
2524,985,7.40887480190174,Limbal epithelium
1237,647,7.76071139854487,Corneal epithelium
1258,635,9.69793322734499,Corneal epithelium
1846,811,5.63380281690141,Conjuctival epithelium
1485,759,7.27272727272727,Corneal epithelium
1691,833,5.73625073920757,Conjuctival epithelium
1317,685,6.07441154138193,Corneal epithelium
1076,575,8.64312267657993,Corneal epithelium
1142,611,8.75656742556918,Corneal epithelium
1252,641,7.66773162939297,Conjuctival epithelium
1162,583,12.6506024096386,Corneal epithelium
1224,689,6.78104575163399,Corneal epithelium
6014,2016,6.35184569338211,Ocular epithelium
1790,802,7.98882681564246,Corneal epithelium
1033,526,11.3262342691191,Conjuctival epithelium
1319,694,7.58150113722517,Conjuctival epithelium
1394,633,11.5494978479197,Conjuctival epithelium
